timestamp,air_temperature_01209E52_avg,air_temperature_01209E52_max,air_temperature_01209E52_min,dew_point_01209E52_avg,dew_point_01209E52_min,vpd_01209E52_avg,vpd_01209E52_min,relative_humidity_01209E52_avg,relative_humidity_01209E52_max,relative_humidity_01209E52_min,precipitation_01209E52_sum,deltaT_01209E52_avg,deltaT_01209E52_max,deltaT_01209E52_min
2023-09-16 19:00:00,20.2,21.28,19.04,10.8,10.7,1.06,0.9,55.11,59.01,51.35,0,5,6,5
2023-09-16 18:00:00,21.96,22.58,21.46,10.7,10.2,1.34,1.25,49.03,50.9,46.91,0,6,7,6
2023-09-16 17:00:00,22.43,22.72,22.17,10.7,9.6,1.41,1.32,47.73,50.92,44.93,0,7,7,6
2023-09-16 16:00:00,22.35,22.77,21.87,9.9,9.4,1.46,1.34,45.52,48.54,43.56,0,7,7,7
2023-09-16 15:00:00,21.8,22.07,21.48,9.7,8.8,1.39,1.32,46.56,48.68,43.66,0,7,7,6
2023-09-16 14:00:00,21.68,22.03,21.32,9.7,8.9,1.37,1.25,46.67,51.16,43.58,0,7,7,6
2023-09-16 13:00:00,20.66,21.45,19.94,11.4,9.4,1.07,0.77,56.02,66.68,46.7,0,5,7,4
2023-09-16 12:00:00,18.93,19.98,17.81,13.2,12.8,0.65,0.51,69.98,74.96,63.98,0,3,4,3
2023-09-16 11:00:00,16.62,17.82,14.89,12.9,12.5,0.39,0.2,79.27,87.91,73.2,0,2,3,1
2023-09-16 10:00:00,13.06,14.62,11.78,12.2,11.7,0.07,0,95.07,100,87.76,0,0,1,0
2023-09-16 09:00:00,10.66,11.5,10.24,10.6,10.2,0,0,99.97,100,99.96,0,0,0,0
2023-09-16 08:00:00,9.68,10.24,8.94,9.6,8.9,0,0,99.93,99.96,99.92,0,0,0,0
2023-09-16 07:00:00,8.92,9.04,8.77,8.8,8.7,0,0,99.9,99.91,99.9,0,0,0,0
2023-09-16 06:00:00,9.16,9.44,8.99,9,8.9,0,0,99.91,99.92,99.91,0,0,0,0
2023-09-16 05:00:00,9.29,9.45,9.09,9.2,9,0,0,99.93,99.94,99.92,0,0,0,0
2023-09-16 04:00:00,9.59,9.91,9.17,9.5,9.1,0,0,99.95,99.97,99.94,0,0,0,0
2023-09-16 03:00:00,7.56,9.32,6.62,7.5,6.6,0,0,99.91,99.93,99.9,0,0,0,0
2023-09-16 02:00:00,7.61,8.47,7.3,7.5,7.2,0,0,99.93,99.95,99.92,0,0,0,0
2023-09-16 01:00:00,8.42,9.04,8,8.3,7.9,0,0,99.96,99.98,99.95,0,0,0,0
2023-09-16 00:00:00,8.75,9.68,8.25,8.6,8.2,0,0,99.94,99.98,99.93,0,0,0,0
2023-09-15 23:00:00,10.04,10.84,9.19,9.8,9.1,0.01,0,98.96,100,96.17,0,0,0,0
2023-09-15 22:00:00,11.3,11.94,10.78,10.3,10,0.07,0.01,94.42,98.63,88.56,0,0,1,0
2023-09-15 21:00:00,13.67,14.86,12.04,9.8,9.3,0.34,0.15,78.24,88.8,69.4,0,2,3,1
2023-09-15 20:00:00,16.32,17.28,15.11,8.7,8.2,0.72,0.54,61.01,68.23,57.81,0,4,5,3
2023-09-15 19:00:00,19.06,20.54,17.38,8.8,7.9,1.06,0.8,51.84,60.41,44.29,0,6,7,4
2023-09-15 18:00:00,21.02,21.65,20.44,6.8,5.8,1.48,1.37,40.04,43.25,36.79,0,8,8,7
2023-09-15 17:00:00,21.49,21.83,21.29,5.7,5,1.63,1.57,35.92,37.85,34.12,0,8,9,8
2023-09-15 16:00:00,21.57,21.8,21.25,5.3,4.1,1.67,1.58,34.97,38.95,31.53,0,9,9,8
2023-09-15 15:00:00,21.2,21.8,20.61,5.7,4.4,1.58,1.48,36.73,40.18,32.13,0,8,9,8
2023-09-15 14:00:00,20.85,21.21,20.45,5.9,4.7,1.52,1.44,37.92,40.01,35.29,0,8,8,8
2023-09-15 13:00:00,20.23,20.69,19.91,6.6,4.8,1.38,1.3,41.36,44.76,37.02,0,7,8,7
2023-09-15 12:00:00,18.97,19.76,17.82,9.4,5.6,0.99,0.61,54.96,69.62,39.78,0,5,7,3
2023-09-15 11:00:00,16.62,17.94,15.17,12.5,11.7,0.42,0.25,77.42,85.43,68.24,0,2,4,1
2023-09-15 10:00:00,14.09,15.28,12.84,13.2,12.8,0.07,0,95.16,100,88.56,0,0,1,0
2023-09-15 09:00:00,11.43,12.46,10.35,11.3,10.3,0,0,99.95,99.99,99.92,0,0,0,0
2023-09-15 08:00:00,8.89,10.02,7.62,8.8,7.6,0,0,99.89,99.91,99.89,0,0,0,0
2023-09-15 07:00:00,7.2,7.8,5.97,7.1,5.9,0,0,99.89,99.9,99.89,0,0,0,0
2023-09-15 06:00:00,7.31,8.45,6.36,7.2,6.3,0,0,99.9,99.92,99.9,0,0,0,0
2023-09-15 05:00:00,9.22,9.77,8.7,9.1,8.6,0,0,99.93,99.95,99.92,0,0,0,0
2023-09-15 04:00:00,6.9,9.56,5.6,6.8,5.5,0,0,99.89,99.92,99.89,0,0,0,0
2023-09-15 03:00:00,6.99,7.81,5.87,6.9,5.8,0,0,99.9,99.9,99.9,0,0,0,0
2023-09-15 02:00:00,7.9,8.53,7.13,7.8,7.1,0,0,99.9,99.91,99.9,0,0,0,0
2023-09-15 01:00:00,8.47,9.16,7.73,8.4,7.7,0,0,99.91,99.92,99.91,0,0,0,0
2023-09-15 00:00:00,9.69,10.26,8.94,9.6,8.9,0,0,99.93,99.94,99.92,0,0,0,0
2023-09-14 23:00:00,10.41,11.01,10,10.3,9.9,0,0,99.95,99.96,99.94,0,0,0,0
2023-09-14 22:00:00,11.24,12.2,10.3,11.1,10.2,0,0,99.96,99.99,99.94,0,0,0,0
2023-09-14 21:00:00,12.27,13.2,11.81,12.2,11.8,0,0,99.97,99.98,99.96,0,0,0,0
2023-09-14 20:00:00,14.69,15.51,13.67,13.8,12.8,0.08,0,95.01,99.98,84.43,0,0,2,0
2023-09-14 19:00:00,15.49,15.67,15.26,12,11.3,0.34,0.24,80.3,86.09,76.7,0,2,2,1
2023-09-14 18:00:00,15.89,16.03,15.71,11,10.7,0.48,0.44,73.09,75,70.82,0,3,3,3
2023-09-14 17:00:00,15.62,15.79,15.44,10.6,10,0.48,0.44,72.34,74.79,68.82,0,3,3,3
2023-09-14 16:00:00,15.41,15.85,15.05,10.2,10,0.49,0.47,71.63,72.74,69.76,0,3,3,3
2023-09-14 15:00:00,15.03,15.55,14.29,10.6,10.1,0.41,0.33,75.41,79.55,72.01,0,3,3,2
2023-09-14 14:00:00,14.35,14.9,13.33,10.9,10.5,0.31,0.2,80.39,86.67,77.4,0,2,2,1
2023-09-14 13:00:00,13.08,13.39,12.78,11,10.7,0.18,0.15,87.66,89.48,85.6,0,1,1,1
2023-09-14 12:00:00,13.31,13.6,12.93,10.8,10.2,0.22,0.15,85,89.65,81.76,0,1,2,1
2023-09-14 11:00:00,13.52,14.31,12.94,10.8,10.6,0.23,0.17,84.36,88.35,81.66,0,1,2,1
2023-09-14 10:00:00,13.44,13.82,13.12,11.5,10.8,0.17,0.14,88.54,90.64,82.5,0,1,2,1
2023-09-14 09:00:00,12.27,13.26,11.74,12,11.7,0.01,0,99.05,100,93.8,0,0,0,0
2023-09-14 08:00:00,11.85,12.26,11.52,11.8,11.5,0,0,99.98,100,99.97,0,0,0,0
2023-09-14 07:00:00,11.54,11.59,11.46,11.4,11.4,0,0,99.97,99.98,99.97,0,0,0,0
2023-09-14 06:00:00,11.55,11.59,11.5,11.4,11.4,0,0,99.98,99.99,99.98,0,0,0,0
2023-09-14 05:00:00,11.32,11.45,11.12,11.2,11.1,0,0,99.98,99.99,99.97,0,0,0,0
2023-09-14 04:00:00,10.97,11.24,10.47,10.9,10.4,0,0,99.97,99.98,99.97,0,0,0,0
2023-09-14 03:00:00,10.93,11.38,10.44,10.8,10.4,0,0,99.95,100,99.59,0,0,0,0
2023-09-14 02:00:00,11.16,11.97,10.62,11,10.6,0,0,99.41,100,96.81,0,0,0,0
2023-09-14 01:00:00,12.79,13.44,11.87,11.4,11.3,0.11,0.02,91.84,98.29,87.11,0,1,1,0
2023-09-14 00:00:00,13.6,14.24,13.03,11.5,11.5,0.18,0.13,87.87,90.79,84.65,0,1,2,1
2023-09-13 23:00:00,15.13,15.64,14.29,11.3,11.1,0.36,0.24,78.61,84.7,74.68,0,2,3,2
2023-09-13 22:00:00,15.95,16.33,15.61,10.5,10.1,0.53,0.45,70.45,74.34,66.67,0,3,4,3
2023-09-13 21:00:00,16.92,17.49,16.5,11.3,10.2,0.56,0.48,70.16,75.43,65.79,0,3,4,3
2023-09-13 20:00:00,17.61,18,17.33,14,13.6,0.4,0.34,79.77,82.74,75.59,0,2,3,2
2023-09-13 19:00:00,18.57,19.03,18.12,13.3,12.9,0.59,0.52,71.81,74.91,67.73,0,3,4,3
2023-09-13 18:00:00,19.5,19.98,19.1,12.6,12.1,0.79,0.71,64.69,67.89,61.03,0,4,5,4
2023-09-13 17:00:00,20.4,20.91,19.91,11.9,11.2,0.99,0.9,58.49,61.9,55.06,0,5,5,5
2023-09-13 16:00:00,19.75,20.17,19.43,13,12.3,0.79,0.71,65.25,68.5,62.6,0,4,4,4
2023-09-13 15:00:00,20.13,20.56,19.75,12.8,12.1,0.86,0.8,62.91,65.27,60.06,0,4,5,4
2023-09-13 14:00:00,20.63,21.02,20.16,13.4,12.5,0.87,0.71,63.9,69.73,60.51,0,4,5,4
2023-09-13 13:00:00,19.91,20.53,19.51,14.4,13.5,0.67,0.55,71.08,75.63,66.14,0,3,4,3
2023-09-13 12:00:00,20.23,20.79,19.33,15,14.4,0.64,0.56,72.49,75.36,68.74,0,3,4,3
2023-09-13 11:00:00,19.76,20.39,19.19,16.2,14.6,0.43,0.27,80.74,87.42,73.07,0,2,3,1
2023-09-13 10:00:00,18.53,19.46,17.61,17.7,17.4,0.08,0,95.72,99.99,89.23,0,0,1,0
2023-09-13 09:00:00,16.74,17.54,15.83,16.6,15.8,0,0,99.95,99.99,99.91,0,0,0,0
2023-09-13 08:00:00,15.13,15.69,14.79,15,14.7,0,0,99.89,99.9,99.89,0.2,0,0,0
2023-09-13 07:00:00,16.02,16.36,15.72,15.9,15.7,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-13 06:00:00,16.77,17.11,16.42,16.7,16.4,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-13 05:00:00,17.36,17.58,17.22,17.3,17.2,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-13 04:00:00,17.71,17.87,17.6,17.6,17.5,0,0,99.89,99.9,99.89,0,0,0,0
2023-09-13 03:00:00,17.9,18.12,17.78,17.8,17.7,0,0,99.9,99.91,99.9,0.2,0,0,0
2023-09-13 02:00:00,18.08,18.18,17.97,18,17.9,0,0,99.91,99.92,99.91,0,0,0,0
2023-09-13 01:00:00,18.43,18.62,18.23,18.3,18.2,0,0,99.93,99.95,99.92,0,0,0,0
2023-09-13 00:00:00,18.98,19.28,18.73,18.9,18.7,0,0,99.96,99.98,99.95,0,0,0,0
2023-09-12 23:00:00,19.28,19.48,19.11,19.2,19.1,0,0,99.97,99.98,99.97,0,0,0,0
2023-09-12 22:00:00,18.66,19.08,18.35,18.5,18.3,0,0,99.93,99.96,99.92,0,0,0,0
2023-09-12 21:00:00,18.73,19.16,18.37,18.6,18.3,0,0,99.93,99.95,99.93,0.8,0,0,0
2023-09-12 20:00:00,18.35,18.63,18.22,18.2,18.2,0,0,99.93,99.94,99.93,0.2,0,0,0
2023-09-12 19:00:00,18.83,19.21,18.4,18.7,18.3,0,0,99.96,99.99,99.94,0.4,0,0,0
2023-09-12 18:00:00,19.24,19.32,19.19,19.2,19.1,0,0,99.98,100,99.91,0,0,0,0
2023-09-12 17:00:00,19.35,19.52,19.2,19.2,19,0.01,0,99.41,100,97.75,0,0,0,0
2023-09-12 16:00:00,19.16,19.26,19.05,18.9,18.7,0.01,0,99.23,100,97.54,0,0,0,0
2023-09-12 15:00:00,19.62,19.88,19.45,18.2,18,0.17,0.12,92.2,94.31,91.05,0,1,1,1
2023-09-12 14:00:00,19.51,20.17,19.11,18.3,18,0.14,0.09,93.36,95.96,89.23,0,1,1,0
2023-09-12 13:00:00,18.51,19.28,18.1,18.3,18,0.01,0,99.08,100,96.17,0,0,0,0
2023-09-12 12:00:00,18.25,18.72,17.82,18,17.8,0.01,0,99.11,100,96.58,0,0,0,0
2023-09-12 11:00:00,17.39,18,16.85,17.3,16.8,0,0,99.96,99.99,99.96,0,0,0,0
2023-09-12 10:00:00,16.28,16.82,15.49,16.2,15.4,0,0,99.92,99.95,99.9,0,0,0,0
2023-09-12 09:00:00,15.07,15.39,14.78,15,14.7,0,0,99.9,99.9,99.9,0,0,0,0
2023-09-12 08:00:00,14.71,14.82,14.52,14.6,14.5,0,0,99.91,99.92,99.9,0,0,0,0
2023-09-12 07:00:00,14.42,14.57,13.91,14.3,13.8,0,0,99.91,99.92,99.89,0,0,0,0
2023-09-12 06:00:00,13.38,13.71,13.11,13.3,13,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-12 05:00:00,12.81,13.4,11.31,12.7,11.2,0,0,99.89,99.9,99.89,0,0,0,0
2023-09-12 04:00:00,12.08,12.76,11.68,12,11.6,0,0,99.89,99.9,99.89,0,0,0,0
2023-09-12 03:00:00,12.49,13.07,11.97,12.4,11.9,0,0,99.91,99.92,99.9,0,0,0,0
2023-09-12 02:00:00,13.3,13.82,12.81,13.2,12.7,0,0,99.9,99.92,99.9,0,0,0,0
2023-09-12 01:00:00,13.7,14.06,13.33,13.6,13.3,0,0,99.91,99.93,99.9,0,0,0,0
2023-09-12 00:00:00,14.61,15.47,13.95,14.5,13.9,0,0,99.94,99.97,99.92,0,0,0,0
2023-09-11 23:00:00,16.87,17.64,15.5,15.9,15.4,0.09,0,94.78,100,90.64,0,0,1,0
2023-09-11 22:00:00,17.11,17.52,16.67,15.8,15.6,0.14,0.06,92.37,96.4,89.93,0,1,1,0
2023-09-11 21:00:00,17.99,18.56,17.25,16,15.8,0.22,0.16,88.7,91.52,84.98,0,1,2,1
2023-09-11 20:00:00,19.61,21.17,18.04,15.6,15,0.5,0.2,78.33,89.87,68.25,0,3,4,1
2023-09-11 19:00:00,21.69,22.32,21.23,15,14.5,0.87,0.79,66.06,69.21,62.26,0,4,5,4
2023-09-11 18:00:00,23.48,24.02,22.79,14,13.4,1.27,1.12,55.79,59.59,51.53,0,6,6,5
2023-09-11 17:00:00,23.89,24.38,23.16,13.7,12.5,1.38,1.23,53.09,56.46,49.57,0,6,7,6
2023-09-11 16:00:00,24.06,24.78,23.06,14.6,13.6,1.31,1.16,55.83,60.11,52.23,0,6,6,5
2023-09-11 15:00:00,23.51,24.69,22.6,15.6,14.9,1.11,0.91,61.6,66.89,55.26,0,5,6,4
2023-09-11 14:00:00,23.03,23.58,22.2,16.4,16,0.92,0.84,66.78,68.45,64.51,0,4,5,4
2023-09-11 13:00:00,21.96,22.99,21.22,16.9,16.5,0.69,0.52,73.44,79.69,69.43,0,3,4,2
2023-09-11 12:00:00,20.65,21.94,20.19,16.7,16.3,0.52,0.46,78.38,80.57,76.02,0,3,3,2
2023-09-11 11:00:00,19.55,20.29,18.72,16.4,15.9,0.39,0.25,82.59,88.51,77.18,0,2,3,1
2023-09-11 10:00:00,16.78,18.75,15.06,16.2,15,0.05,0,97.1,99.97,87.39,0,0,1,0
2023-09-11 09:00:00,14.63,15.11,13.66,14.5,13.6,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 08:00:00,12.29,13.58,11.17,12.2,11.1,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 07:00:00,12.08,12.43,11.39,12,11.3,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 06:00:00,11.15,12.16,10.38,11,10.3,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 05:00:00,10.82,11.23,10.33,10.7,10.3,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 04:00:00,11.93,12.88,10.89,11.8,10.8,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 03:00:00,12.74,13.28,11.9,12.6,11.8,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 02:00:00,13.08,13.37,12.69,13,12.6,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 01:00:00,14.25,14.63,13.5,14.1,13.4,0,0,99.89,99.89,99.89,0,0,0,0
2023-09-11 00:00:00,13.81,14.11,13.17,13.7,13.1,0,0,99.89,99.9,99.89,0,0,0,0
2023-09-10 23:00:00,14.67,15.13,14.24,14.6,14.2,0,0,99.91,99.94,99.9,0,0,0,0
2023-09-10 22:00:00,16.23,16.57,15.37,16.1,15.3,0,0,99.95,99.97,99.94,0,0,0,0
2023-09-10 21:00:00,16.9,17.41,16.6,16.8,16.5,0,0,99.98,100,99.97,0,0,0,0
2023-09-10 20:00:00,18.14,19.12,17.48,17.3,17.1,0.09,0,95.15,100,89.46,0,0,1,0
2023-09-10 19:00:00,19.93,20.5,19.4,16.7,16.4,0.41,0.29,82.19,87.04,78.41,0,2,3,1
2023-09-10 18:00:00,20.83,21.09,20.66,16.5,16.3,0.56,0.49,76.88,79.82,74.81,0,3,3,2
2023-09-10 17:00:00,21.27,21.73,20.95,16.5,16.2,0.63,0.57,74.64,76.96,72.69,0,3,3,3
2023-09-10 16:00:00,20.95,21.37,20.47,17,16.7,0.52,0.42,78.75,82.65,74.89,0,3,3,2
2023-09-10 15:00:00,20.75,21.22,20.31,16.5,15.6,0.55,0.46,77.08,80.7,72.14,0,3,3,2
2023-09-10 14:00:00,20.62,21.7,19.79,16.4,15.9,0.54,0.47,77.43,79.98,73.37,0,3,3,2
2023-09-10 13:00:00,19.38,20.13,18.98,16.3,15.8,0.38,0.22,82.91,89.7,78.49,0,2,3,1
2023-09-10 12:00:00,18.79,19.18,18.19,16.8,16.3,0.24,0.17,88.6,91.73,84.43,0,1,2,1
2023-09-10 11:00:00,18.01,18.41,17.83,16.9,16.6,0.13,0.09,93.51,95.34,91.75,0,1,1,0
2023-09-10 10:00:00,17.77,18.32,17.18,16.4,15.3,0.15,0.07,92.18,96.1,86.21,0,1,2,0
2023-09-10 09:00:00,16.16,17.06,15.38,15.2,14.9,0.09,0.02,94.72,98.83,89.38,0,0,1,0
2023-09-10 08:00:00,15.86,16.09,15.47,15.4,15.1,0.03,0.02,97.73,98.73,96.63,0,0,0,0
2023-09-10 07:00:00,15.79,16.07,15.49,14.4,13.9,0.14,0.05,91.96,97.08,87.1,0,1,1,0
2023-09-10 06:00:00,16.13,16.23,15.98,14.1,13.7,0.2,0.17,88.54,90.57,85.73,0,1,1,1
2023-09-10 05:00:00,16.26,16.51,16.08,14,13.8,0.23,0.19,86.84,89.46,84.93,0,1,2,1
2023-09-10 04:00:00,16.31,16.47,16.25,14.3,13.7,0.2,0.17,88.42,90.47,84.2,0,1,2,1
2023-09-10 03:00:00,16.48,16.65,16.27,14.7,14.5,0.18,0.14,89.82,91.94,87.47,0,1,1,1
2023-09-10 02:00:00,16.7,16.77,16.65,14.8,14.4,0.19,0.15,89.35,91.98,86.51,0,1,1,1
2023-09-10 01:00:00,16.7,17.46,16.3,15,14.3,0.18,0.07,90.35,96.09,81.85,0,1,2,0
2023-09-10 00:00:00,17.07,17.44,16.78,14.3,13.9,0.3,0.23,84.24,87.93,79.84,0,2,2,1
2023-09-09 23:00:00,16.68,17.1,16.28,14.2,13.8,0.26,0.21,85.99,88.36,82.69,0,1,2,1
2023-09-09 22:00:00,15.49,16.77,15.05,14.5,13.8,0.09,0.01,94.51,98.93,82.7,0,0,2,0
2023-09-09 21:00:00,15.96,17.25,15.09,14.7,14.3,0.12,0.01,92.98,99.19,82.96,0,1,2,0
2023-09-09 20:00:00,17.59,18.54,16.9,14.3,13.8,0.36,0.26,81.72,86.38,73.98,0,2,3,1
2023-09-09 19:00:00,20.25,21.81,18.41,13.9,13.1,0.77,0.41,67.53,80.32,57.92,0,4,5,2
2023-09-09 18:00:00,22.52,22.96,22.15,12.3,11.5,1.28,1.14,52.8,57.06,48.85,0,6,7,5
2023-09-09 17:00:00,22.91,23.22,22.16,10.9,9.7,1.47,1.39,46.96,50.93,42.52,0,7,8,6
2023-09-09 16:00:00,22.25,22.85,21.61,11.6,10.9,1.3,1.1,51.35,57.45,47.03,0,6,7,5
2023-09-09 15:00:00,22.02,22.56,21.45,12.4,11.1,1.18,1.06,54.98,58.49,48.56,0,6,7,5
2023-09-09 14:00:00,21.48,21.94,20.62,13.1,12.3,1.04,0.93,59.17,62.96,55.34,0,5,6,5
2023-09-09 13:00:00,20.4,21,19.68,13.6,12.7,0.82,0.7,65.39,70.93,60.22,0,4,5,3
2023-09-09 12:00:00,19.64,20.39,18.9,13.3,13,0.74,0.6,67.23,72.25,64.53,0,4,4,3
2023-09-09 11:00:00,18.15,18.9,16.93,13.8,13.4,0.49,0.35,76.23,81.67,71.5,0,3,3,2
2023-09-09 10:00:00,15.98,16.86,14.92,14.4,13.9,0.15,0.02,91.3,98.82,82.71,0,1,2,0
2023-09-09 09:00:00,13.6,14.71,12.34,13.5,12.3,0,0,99.74,99.99,98.13,0,0,0,0
2023-09-09 08:00:00,11.4,12.21,10.52,11.3,10.5,0,0,99.93,99.95,99.92,0,0,0,0
2023-09-09 07:00:00,11.23,11.41,10.87,11.1,10.8,0,0,99.93,99.95,99.93,0,0,0,0
2023-09-09 06:00:00,11.75,12,11.51,11.7,11.5,0,0,99.95,99.97,99.95,0,0,0,0
2023-09-09 05:00:00,12.1,12.24,11.9,12,11.8,0,0,99.95,99.96,99.95,0,0,0,0
2023-09-09 04:00:00,12.47,12.83,12.17,12.4,12.1,0,0,99.96,99.98,99.96,0,0,0,0
2023-09-09 03:00:00,13.3,13.62,13.01,13.2,13,0,0,99.96,100,99.66,0,0,0,0
2023-09-09 02:00:00,13.94,14.37,13.62,13.6,13.6,0.02,0,98.46,100,95.89,0,0,0,0
2023-09-09 01:00:00,14.71,14.88,14.57,14.1,13.8,0.05,0.02,96.56,98.43,93.6,0,0,1,0
2023-09-09 00:00:00,15.18,15.66,14.86,14.2,14.1,0.08,0.05,94.61,96.95,91.43,0,0,1,0
2023-09-08 23:00:00,16,16.25,15.65,14.3,14.2,0.17,0.14,90.25,91.65,88.87,0,1,1,1
2023-09-08 22:00:00,16.47,16.68,16.17,14.3,14,0.22,0.19,87.77,89.36,86.41,0,1,1,1
2023-09-08 21:00:00,17.15,17.7,16.76,14.1,14,0.32,0.28,83.01,85.27,81.29,0,2,2,2
2023-09-08 20:00:00,18.05,18.24,17.79,14.6,14.1,0.39,0.37,80.8,82.16,78.82,0,2,2,2
2023-09-08 19:00:00,18.6,19.03,18.31,15.1,14.9,0.41,0.37,80.56,82.44,79.34,0,2,2,2
2023-09-08 18:00:00,19.23,19.55,18.98,15.8,15.5,0.42,0.38,80.95,82.55,79.32,0,2,2,2
2023-09-08 17:00:00,20.08,20.79,19.6,16.3,15.8,0.48,0.41,79.28,81.82,75.03,0,2,3,2
2023-09-08 16:00:00,20.08,20.52,19.82,17,16.5,0.39,0.31,83.06,86.29,81.02,0,2,2,2
2023-09-08 15:00:00,19.63,19.83,19.36,17,16.7,0.33,0.28,85.06,87.45,83.2,0,2,2,1
2023-09-08 14:00:00,19.06,19.36,18.81,17,16.6,0.25,0.2,88.24,90.44,85.43,0,1,2,1
2023-09-08 13:00:00,19.09,19.37,18.85,17.6,17.2,0.17,0.12,91.66,94.18,88.39,0,1,1,1
2023-09-08 12:00:00,19.16,19.49,18.6,17.8,17.5,0.16,0.05,92.41,97.26,89.09,0,1,1,0
2023-09-08 11:00:00,18.36,18.61,18.01,18.1,18,0.01,0,99.01,100,97.42,0,0,0,0
2023-09-08 10:00:00,17.77,18.24,17.55,17.7,17.5,0,0,99.96,99.99,99.95,0,0,0,0
2023-09-08 09:00:00,17.62,17.77,17.43,17.5,17.4,0,0,99.95,99.96,99.94,0,0,0,0
2023-09-08 08:00:00,18.02,18.29,17.69,17.9,17.6,0,0,99.94,99.94,99.94,0.2,0,0,0
2023-09-08 07:00:00,18.2,18.29,18.17,18.1,18.1,0,0,99.92,99.93,99.92,0,0,0,0
2023-09-08 06:00:00,18.61,18.86,18.35,18.5,18.3,0,0,99.94,99.95,99.93,0,0,0,0
2023-09-08 05:00:00,18.94,19.07,18.81,18.9,18.8,0,0,99.95,99.96,99.94,0,0,0,0
2023-09-08 04:00:00,19.41,19.59,19.11,19.3,19.1,0,0,99.95,99.96,99.94,0,0,0,0
2023-09-08 03:00:00,19.98,20.11,19.67,19.9,19.6,0,0,99.93,99.94,99.93,0,0,0,0
2023-09-08 02:00:00,20.09,20.13,20.06,20,20,0,0,99.92,99.93,99.92,0,0,0,0
2023-09-08 01:00:00,20.12,20.31,20,20,19.9,0,0,99.93,99.94,99.93,0,0,0,0
2023-09-08 00:00:00,20.47,21.19,20.06,20.4,20,0,0,99.94,99.97,99.93,0,0,0,0
2023-09-07 23:00:00,22,22.68,21.33,21.8,21.3,0,0,99.63,100,98.08,0,0,0,0
2023-09-07 22:00:00,22.57,23.3,21.99,22.5,21.9,0,0,99.95,99.98,99.93,0,0,0,0
2023-09-07 21:00:00,23.03,23.41,22.66,22.9,22.6,0,0,99.96,99.99,99.94,0,0,0,0
2023-09-07 20:00:00,23.2,23.86,22.59,23.1,22.5,0,0,99.94,99.97,99.92,0,0,0,0
2023-09-07 19:00:00,24.06,26.77,23.3,23.6,23.2,0.06,0,98.11,99.99,83.38,1.6,0,2,0
2023-09-07 18:00:00,27.17,27.75,26.64,22.6,22,0.84,0.8,76.44,77.72,74.94,0,3,3,3
2023-09-07 17:00:00,28.06,29.18,26.36,21.8,21.1,1.16,0.71,69.42,79.26,62.96,0,4,5,3
2023-09-07 16:00:00,29.56,29.9,28.9,21.2,20.6,1.6,1.31,61.18,67.07,58.29,0,6,6,5
2023-09-07 15:00:00,28.78,29.73,28.1,21.8,20.2,1.31,1.13,66.55,70.99,60.89,0,5,6,4
2023-09-07 14:00:00,27.5,29.06,26.74,22.5,21.3,0.93,0.64,74.71,81.65,63.41,0,4,5,3
2023-09-07 13:00:00,26.5,26.86,26.26,23.2,22.7,0.6,0.52,82.55,84.89,79.39,0,2,3,2
2023-09-07 12:00:00,26.34,27.18,26.04,23.2,23,0.56,0.48,83.37,85.55,80.14,0,2,3,2
2023-09-07 11:00:00,25.93,27.15,24.1,23.9,23.3,0.36,0.04,89.25,98.44,80.11,0,1,3,0
2023-09-07 10:00:00,23.67,24.07,23.39,23.6,23.3,0,0,99.94,100,99.39,0,0,0,0
2023-09-07 09:00:00,22.71,23.45,22.22,22.6,22.2,0,0,99.96,99.98,99.94,0,0,0,0
2023-09-07 08:00:00,21.99,22.21,21.8,21.9,21.7,0,0,99.94,99.94,99.94,0,0,0,0
2023-09-07 07:00:00,21.46,21.8,21.22,21.4,21.2,0,0,99.92,99.94,99.92,0,0,0,0
2023-09-07 06:00:00,21.73,21.85,21.63,21.6,21.6,0,0,99.94,99.94,99.94,0,0,0,0
2023-09-07 05:00:00,21.81,22.02,21.65,21.7,21.6,0,0,99.94,99.95,99.94,0,0,0,0
2023-09-07 04:00:00,22.15,22.32,21.95,22.1,21.9,0,0,99.95,99.96,99.95,0,0,0,0
2023-09-07 03:00:00,21.85,22.17,21.62,21.8,21.6,0,0,99.93,99.95,99.92,0,0,0,0
2023-09-07 02:00:00,21.76,22.16,21.44,21.7,21.4,0,0,99.92,99.94,99.92,0,0,0,0
2023-09-07 01:00:00,22.25,22.62,21.99,22.1,21.9,0,0,99.93,99.95,99.92,0,0,0,0
2023-09-07 00:00:00,22.65,22.91,22.29,22.5,22.2,0,0,99.93,99.95,99.93,0,0,0,0
